candidate_id,material_id,formula,formation_energy,target_label,fail_low,fail_high,group_key,chemsys,nelements,center_metal,generator_free,structure_hash,cif_path,source_cif
1228475,mp-1228475,Ba5Mn(Co2O7)2,-2.134721146372126,0,0,1,Ba-Co-Mn-O,Ba-Co-Mn-O,4,Mn,True,0c887699e11977f2cf5818309d70d009d0a2cdae96e543d300b88d69e3d07564,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1228475.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1228475.cif
820860,mp-820860,Mn2FeC6(N3O4)2,0.188928799962519,0,0,1,C-Fe-Mn-N-O,C-Fe-Mn-N-O,5,Mn,True,e8cdaed1155b99787cf2a22c6c8cf6d58fa572ccf6f0cf209170a132e2bcbe3a,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\820860.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\820860.cif
1355282,mp-1355282,CaMnFeO5,-1.895285083803878,0,0,1,Ca-Fe-Mn-O,Ca-Fe-Mn-O,4,Mn,True,a75ffbc1b2af3970c4be11a2aa8d71dd8059d203a138300bb5ac9a8e8d20cf07,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1355282.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1355282.cif
1262567,mp-1262567,Sr2MnAlCu2O7,-2.250720403302387,0,0,1,Al-Cu-Mn-O-Sr,Al-Cu-Mn-O-Sr,5,Mn,True,6f960b45917a2eea2b60a6d0ecd11d59b6746ce7da72fdbd1fb006fd8ebdf9df,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1262567.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1262567.cif
1103922,mp-1103922,KMnCl3O2,-1.163980786454434,0,0,1,Cl-K-Mn-O,Cl-K-Mn-O,4,Mn,True,25317450b03f971727a4a08f328a65230848e109e0f92937440ed47c73ea3d71,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1103922.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1103922.cif
558402,mp-558402,Mn2PClO4,-2.402603486938114,0,0,1,Cl-Mn-O-P,Cl-Mn-O-P,4,Mn,True,792532f73241a34e8a87a006376f8c3c702afcc1f5dd3413d43faa4fda2244f8,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\558402.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\558402.cif
1203019,mp-1203019,Ca6MnSi6Pb2(SO16)2,-2.4683057923047143,0,0,1,Ca-Mn-O-Pb-S-Si,Ca-Mn-O-Pb-S-Si,6,Mn,True,5b17a93e5dbddde560dd6459c1bf96bc4dd92feb98e8c279802e0d44e00a32a0,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1203019.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1203019.cif
1516683,mp-1516683,NaSrCeMnO6,-2.577938101931035,1,0,0,Ce-Mn-Na-O-Sr,Ce-Mn-Na-O-Sr,5,Mn,True,deb60e4c8c588ac09a1f11e6032bd799317222161fdf4cdc946d3fd0588fbea6,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1516683.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1516683.cif
1105735,mp-1105735,MnAsNO5,-0.9984973275538792,0,0,1,As-Mn-N-O,As-Mn-N-O,4,Mn,True,368075f0a7dcf492aac8388db233ce87399495da9dc4c105bef0524a798d5425,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1105735.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1105735.cif
1218747,mp-1218747,Sr2Mn2Cu(AsO)2,-1.448966391206897,0,0,1,As-Cu-Mn-O-Sr,As-Cu-Mn-O-Sr,5,Mn,True,04f19920d4fe5fbd71f0a20e27adf8538e26b80506b041041d7918ef18711a18,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1218747.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1218747.cif
1520083,mp-1520083,SrCaMnWO6,-2.674870084793101,0,1,0,Ca-Mn-O-Sr-W,Ca-Mn-O-Sr-W,5,Mn,True,c4eb8795ca93ec41d4aff56de12b895ff8fb94daf25b7da58dcf73e18eb74fb5,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1520083.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1520083.cif
755012,mp-755012,Li4Ti3Mn2Sn3O16,-2.565531808006979,1,0,0,Li-Mn-O-Sn-Ti,Li-Mn-O-Sn-Ti,5,Mn,True,a2c1b57d0e5b2609506300bbac62927d325a6ad3dee0ab86d7dac8db38cd1031,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\755012.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\755012.cif
773605,mp-773605,Na3Mn(BO3)2,-2.378766318991858,0,0,1,B-Mn-Na-O,B-Mn-Na-O,4,Mn,True,41be3e3fea3e3400c3d339fba23a19c52eed5244e5bd1d6428ac60ad2a37dc90,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\773605.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\773605.cif
1226407,mp-1226407,Dy2MnCoO6,-2.427843522626436,0,0,1,Co-Dy-Mn-O,Co-Dy-Mn-O,4,Mn,True,90c37931780b45adbeebbe09b602bc4fa4d19b3c893bb2613cc28fa8a7981c44,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1226407.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1226407.cif
19823,mp-19823,NdMnAsO,-1.860387779482758,0,0,1,As-Mn-Nd-O,As-Mn-Nd-O,4,Mn,True,d54b806f341145d612b60aa5c07af3b666403a26c7edfaa06b6b7099a369c2a5,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\19823.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\19823.cif
1222245,mp-1222245,MnFe4(BiO3)5,-1.654119084117243,0,0,1,Bi-Fe-Mn-O,Bi-Fe-Mn-O,4,Mn,True,30417f12916a80a7829d8565cd7b1752cf0c9a5e9348a74f580604b154c43357,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1222245.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1222245.cif
729389,mp-729389,Mg2MnH24(ClO2)6,-1.453731464176245,0,0,1,Cl-H-Mg-Mn-O,Cl-H-Mg-Mn-O,5,Mn,True,15399edc34f462dd38fc209bdf6b7b3e1bcd2b3afcb65778a1fd0dad04c032b3,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\729389.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\729389.cif
1233273,mp-1233273,Ba10MgMn6(O12F)2,-2.501285463781076,1,0,0,Ba-F-Mg-Mn-O,Ba-F-Mg-Mn-O,5,Mn,True,edec7539b3a7400b31992102e827caa5d94b50b9be6ed20fcb00cb1226ff90ee,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1233273.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1233273.cif
1516447,mp-1516447,CaEuMn4O12,-1.6814212053735642,0,0,1,Ca-Eu-Mn-O,Ca-Eu-Mn-O,4,Mn,True,311abd68bed16fcbd49af5e89efab0928c48ab0aa55b8bf4a9417dae438d4935,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1516447.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1516447.cif
1180198,mp-1180198,MnH4(CO3)2,-1.527548467340848,0,0,1,C-H-Mn-O,C-H-Mn-O,4,Mn,True,e7117a96cdb003cbebb826657e02a47ab59b0dcb4c83af3b77d8725da2b1c8a0,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1180198.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1180198.cif
2226157,mp-2226157,Ba2YMgMn3O8,-2.414988858586207,0,0,1,Ba-Mg-Mn-O-Y,Ba-Mg-Mn-O-Y,5,Mn,True,2c9b57853edf621848402e214092fffe0fdc506de62aa621e1c801a0309a469f,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\2226157.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\2226157.cif
1196033,mp-1196033,BaMn9V6O26,-2.303330483723318,0,0,1,Ba-Mn-O-V,Ba-Mn-O-V,4,Mn,True,a572d205242480d09928531364e520018e7008e20c7deea1e76103155789a124,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1196033.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1196033.cif
777063,mp-777063,Li10Mn3Cr3(FeO8)2,-2.094024031091954,0,0,1,Cr-Fe-Li-Mn-O,Cr-Fe-Li-Mn-O,5,Mn,True,b54f86906bae3b1974a4aad287e9e38d465970177d8fbbccd9afbf77d171c488,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\777063.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\777063.cif
703684,mp-703684,MnH12N2(Cl2O)2,-1.045229724425287,0,0,1,Cl-H-Mn-N-O,Cl-H-Mn-N-O,5,Mn,True,0fb70296f98048d88f105d1638bf45dc264b00ac28867b6e71c4c14d673e68dd,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\703684.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\703684.cif
1120814,mp-1120814,NaMn2BiO6,-1.762296919724138,0,0,1,Bi-Mn-Na-O,Bi-Mn-Na-O,4,Mn,True,111490c8d7829f758a898c0da8f25bd1fb34228ea102e6fa568213eb271cbc02,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1120814.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1120814.cif
1227519,mp-1227519,Ca2MnNbO6,-3.001140919793104,0,1,0,Ca-Mn-Nb-O,Ca-Mn-Nb-O,4,Mn,True,ed0058268e1cae6c7371d36ea737141d4ed846692809856e4bb2ced8e5916d50,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227519.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227519.cif
1227761,mp-1227761,Ca3SmMn4O12,-2.640676185836207,0,1,0,Ca-Mn-O-Sm,Ca-Mn-O-Sm,4,Mn,True,33c98e5fe6decc634b42b07a368c0654b4694e88256719cb66f3aeee98a95143,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227761.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227761.cif
1228289,mp-1228289,Ba4Nd4Ti3Mn(Cu2O11)2,-2.888055393103448,0,1,0,Ba-Cu-Mn-Nd-O-Ti,Ba-Cu-Mn-Nd-O-Ti,6,Mn,True,ed6769fdcfe14379747f3ddb2386c49b7e8897f35afb5a38592754efbaaca489,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1228289.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1228289.cif
1208762,mp-1208762,Sr2MnTeO6,-2.511738971959771,1,0,0,Mn-O-Sr-Te,Mn-O-Sr-Te,4,Mn,True,2f1685299e851f22da9e4e3035996e863026aa0ce95710557aae3466bfdff2ea,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1208762.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1208762.cif
1227575,mp-1227575,Ca2MnRuO6,-2.394197838793103,0,0,1,Ca-Mn-O-Ru,Ca-Mn-O-Ru,4,Mn,True,7a02be13a88eaed821918790f8893d5b896b984e81821e0ba22bfa0942a911af,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227575.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227575.cif
1521485,mp-1521485,KPrMnBiO6,-2.06475979168477,0,0,1,Bi-K-Mn-O-Pr,Bi-K-Mn-O-Pr,5,Mn,True,65425050ee41262c948f6c14a92750dcfb5329ccf45f77fd30096c06455d1553,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1521485.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1521485.cif
1076487,mp-1076487,Sr7CaMnFe7O20,-2.387538721400862,0,0,1,Ca-Fe-Mn-O-Sr,Ca-Fe-Mn-O-Sr,5,Mn,True,67d67e7bccab8a1e3746eedf498e17d05dc1cd82cb872cceaf79aeae43122d93,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1076487.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1076487.cif
1516824,mp-1516824,NdMn4CoO12,-1.683555437734674,0,0,1,Co-Mn-Nd-O,Co-Mn-Nd-O,4,Mn,True,dac22c3daf83131b473fcfdd90416245b2d34a98d8544d63ef77ca7d914842fd,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1516824.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1516824.cif
1036235,mp-1036235,Mg14MnCoO16,-2.848936722747845,0,1,0,Co-Mg-Mn-O,Co-Mg-Mn-O,4,Mn,True,f563526691e94248aba76fa47527d31d3601a5874abedb095c6698c6d9488647,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1036235.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1036235.cif
1268194,mp-1268194,Ca8TiMn7O20,-2.660388346079184,0,1,0,Ca-Mn-O-Ti,Ca-Mn-O-Ti,4,Mn,True,79bd5dde744d4dfe07cc374390689980aa16255d209e50ce793659822dd9a166,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1268194.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1268194.cif
2223891,mp-2223891,BaYMgMnCuO5,-2.203367935793103,0,0,1,Ba-Cu-Mg-Mn-O-Y,Ba-Cu-Mg-Mn-O-Y,6,Mn,True,9d1a41291c9becbd760ac8244abd04ae7661a7189276225a810387a28c2103c3,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\2223891.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\2223891.cif
720196,mp-720196,Mn2FeAg2(PO4)3,-1.239283582656197,0,0,1,Ag-Fe-Mn-O-P,Ag-Fe-Mn-O-P,5,Mn,True,84499f385b2b2feebb55ce4b20ec0b9765c240a944b560a4b382e6b87b9b148a,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\720196.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\720196.cif
771706,mp-771706,Li2MnBPO7,-2.458822004867269,0,0,1,B-Li-Mn-O-P,B-Li-Mn-O-P,5,Mn,True,323f930413a88d3da094efb69f20aa90451da11c3f8c0adc9b468fb61f197638,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\771706.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\771706.cif
1274377,mp-1274377,BaYMnCoO5,-2.588844035881226,1,0,0,Ba-Co-Mn-O-Y,Ba-Co-Mn-O-Y,5,Mn,True,c26f9371b61b62dfd2a78c803b9e1377bb66e83162a119d422c83decff7b5929,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1274377.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1274377.cif
18990,mp-18990,Ba2Mn(BO2)6,-2.954110900496715,0,1,0,B-Ba-Mn-O,B-Ba-Mn-O,4,Mn,True,6ee59031207a44241ee997ef1cf3ea9fe21aa78a20d0369ea46d41f560cd2c2c,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\18990.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\18990.cif
1223644,mp-1223644,La2Mn3ZnO9,-2.5674586595862072,1,0,0,La-Mn-O-Zn,La-Mn-O-Zn,4,Mn,True,6e2b476622e9570a1357c038b681ae5f6d40fa5edc4f4d8ffed66c7ddd671a78,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1223644.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1223644.cif
1181758,mp-1181758,Mn(BO4)4,-0.8363021714094141,0,0,1,B-Mn-O,B-Mn-O,3,Mn,True,327446567c5de5c12efecd2e1f89a6e1dac757624b6be9b6b8d98ba3fe923726,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1181758.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1181758.cif
1194554,mp-1194554,CsMnCl3O2,-1.106152097155173,0,0,1,Cl-Cs-Mn-O,Cl-Cs-Mn-O,4,Mn,True,f531d86ba1902ad7fe3ee7685b3547375e453b4c6f51f6d20ae003c1afa7c796,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1194554.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1194554.cif
1233500,mp-1233500,K2MgMn2P6(HO10)2,-2.532617965627855,1,0,0,H-K-Mg-Mn-O-P,H-K-Mg-Mn-O-P,6,Mn,True,f77725ee8a09e19b4aeafb80bdec32d37c478f1475d0a372299369ae9608f68b,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1233500.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1233500.cif
1227180,mp-1227180,CaLuMn2O6,-2.797704238752873,0,1,0,Ca-Lu-Mn-O,Ca-Lu-Mn-O,4,Mn,True,0e1920694508612f78488973c1e547afda8cedb4c7ef07b2d3aa360b0656f28d,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227180.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227180.cif
2227694,mp-2227694,Ba2YMgMn3O8,-2.548222587252873,1,0,0,Ba-Mg-Mn-O-Y,Ba-Mg-Mn-O-Y,5,Mn,True,3b1d3ccc3a95285b40f7265a18fded1a19d7efd8d0738c80e7830d0ab1aa4823,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\2227694.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\2227694.cif
1200379,mp-1200379,K4Ba2Na4Ti8Mn(Si8O33)2,-2.388648829595197,0,0,1,Ba-K-Mn-Na-O-Si-Ti,Ba-K-Mn-Na-O-Si-Ti,7,Mn,True,266f0bd4eb0bff2f719e95047d0e24f3ee1df0564e408de83f4b7d6beb2fb0dd,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1200379.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1200379.cif
1227874,mp-1227874,BaNdMnCoO6,-2.443626125043103,0,0,1,Ba-Co-Mn-Nd-O,Ba-Co-Mn-Nd-O,5,Mn,True,2d7dcddac6a83672adfbb13acfc28cafd0330e9778152fee03b721aa143327b1,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227874.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227874.cif
630403,mp-630403,Ca2MnGaO5,-2.717583835603448,0,1,0,Ca-Ga-Mn-O,Ca-Ga-Mn-O,4,Mn,True,a6634a19799af730900d8f9bd390894be2a60de4d2ef9b114422de3a73f0596e,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\630403.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\630403.cif
1522792,mp-1522792,BaNaSrMnO6,-2.037039118931035,0,0,1,Ba-Mn-Na-O-Sr,Ba-Mn-Na-O-Sr,5,Mn,True,c7a946d703c49fe22b496583bdd98ce2f512719d2c74f4c585ca70ab39adbc93,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1522792.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1522792.cif
743838,mp-743838,Ba4La8Mn11SnO36,-2.812316669037356,0,1,0,Ba-La-Mn-O-Sn,Ba-La-Mn-O-Sn,5,Mn,True,200b7233ce6ddd5aeaec680a4e79879094a8104ac7cd15b2fb8b6ecb37fd4a5a,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\743838.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\743838.cif
21616,mp-21616,Mn4Be3Ge3SO12,-2.307096809966268,0,0,1,Be-Ge-Mn-O-S,Be-Ge-Mn-O-S,5,Mn,True,3e72a5c1ed251d856a66e84207abe83d7384881d36d593276dcb1cc19c845ece,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\21616.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\21616.cif
774806,mp-774806,Li4Mn3Cr3(SbO8)2,-2.214017541683086,0,0,1,Cr-Li-Mn-O-Sb,Cr-Li-Mn-O-Sb,5,Mn,True,afa465d971285e8be4d7364c6c8bec6d71c97819d916aaa68a4e981ddb7d20c3,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\774806.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\774806.cif
1227173,mp-1227173,CaLaMnNbO6,-3.207312040543105,0,1,0,Ca-La-Mn-Nb-O,Ca-La-Mn-Nb-O,5,Mn,True,f8a7fda70407dc055a74277100e25d49e00bd940b02cbed38a30fe5859b09a34,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1227173.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1227173.cif
1518192,mp-1518192,SrCaNdMnO6,-2.752436584043104,0,1,0,Ca-Mn-Nd-O-Sr,Ca-Mn-Nd-O-Sr,5,Mn,True,20f07e2088341f039ada4c582879269672660901a5b08e9a9e7c057ac69757e3,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1518192.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1518192.cif
554449,mp-554449,Mn2BiPO6,-2.285013969050493,0,0,1,Bi-Mn-O-P,Bi-Mn-O-P,4,Mn,True,feca9b1ee020b6bc37c541a9d5722d7925bcb8651c1e0835f451ea45d96a9523,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\554449.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\554449.cif
1234849,mp-1234849,Sr8MgMn6O20,-2.555529308931034,1,0,0,Mg-Mn-O-Sr,Mg-Mn-O-Sr,4,Mn,True,1dcff00884a1ff47f29bc10d83ab41d98535b420498087e23aae7d234ffce93f,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1234849.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1234849.cif
1522001,mp-1522001,BaCaSmMnO6,-2.702946084293104,0,1,0,Ba-Ca-Mn-O-Sm,Ba-Ca-Mn-O-Sm,5,Mn,True,510f934b2a7b471222af8d4a7c2f8e71eacc03b502fc8df6e0ca48bd8d944964,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1522001.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1522001.cif
2217896,mp-2217896,MgMn2Al2O6,-2.710686266442006,0,1,0,Al-Mg-Mn-O,Al-Mg-Mn-O,4,Mn,True,7f9a4d980272ce4a9e59a220bc7f8e22b756fed6979b774d41de97150286b020,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\2217896.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\2217896.cif
831077,mp-831077,Li6Mn2B4SO16,-2.384646966725129,0,0,1,B-Li-Mn-O-S,B-Li-Mn-O-S,5,Mn,True,d9539efb540b8a94dcccde96e92cf147ae52639c0dce510c4f68d927cd6c7e0d,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\831077.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\831077.cif
631350,mp-631350,MnC5BrO5,-0.8313557098275861,0,0,1,Br-C-Mn-O,Br-C-Mn-O,4,Mn,True,240a8f032e0d93ac3e5d22a2c4cfd66ac97c6d6bf8ce97582e65f8b151da6cfb,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\631350.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\631350.cif
1290713,mp-1290713,CaMnWO6,-2.313512528659004,0,0,1,Ca-Mn-O-W,Ca-Mn-O-W,4,Mn,True,6f3690b9bc68f0e37a67a913f8fcaeff25d4a53e4a29d0c63299eb995594e6be,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1290713.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1290713.cif
757046,mp-757046,Li3MnBPO7,-2.54715406167235,1,0,0,B-Li-Mn-O-P,B-Li-Mn-O-P,5,Mn,True,2aa8f07c5320bdec688d279c303171def5f7a3c75c5109388aa17cd5e1dc71bd,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\757046.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\757046.cif
770842,mp-770842,Li4Mn2Co3Sb3O16,-1.831042183899835,0,0,1,Co-Li-Mn-O-Sb,Co-Li-Mn-O-Sb,5,Mn,True,b4697572fd1641b1f6c3c31e9790dc8f1e5523368d1b6bdf878e3810641abd54,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\770842.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\770842.cif
1195724,mp-1195724,CaMn3Zn(SiO3)5,-2.900469337951724,0,1,0,Ca-Mn-O-Si-Zn,Ca-Mn-O-Si-Zn,5,Mn,True,82d7108911bc955640117899643b47dcd87519070d443cda7407258a4960dbd5,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1195724.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1195724.cif
1177389,mp-1177389,Li4Mn3Cr2Sn(PO4)6,-2.49487513124959,1,0,0,Cr-Li-Mn-O-P-Sn,Cr-Li-Mn-O-P-Sn,6,Mn,True,f3a92d394dacc476286e70d5cb4e9c128b5099c596e3b88730c3e3e9d222c18f,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\1177389.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\1177389.cif
2241425,mp-2241425,BaNd2MgMn2O7,-2.452396175450928,0,0,1,Ba-Mg-Mn-Nd-O,Ba-Mg-Mn-Nd-O,5,Mn,True,58c3f8f1ceebf108e4b7dbdd5bf8cec14558a0f69097e550bc3f70be72e4e624,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\2241425.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\2241425.cif
778261,mp-778261,Li4TiMn3Cr2(PO4)6,-2.603736668707924,0,1,0,Cr-Li-Mn-O-P-Ti,Cr-Li-Mn-O-P-Ti,6,Mn,True,7904316496dd3bc63de18f16cc943304c6a6a65998e2a9f6976b4fcc3db3f506,D:\CGCNN\Mn_MultinaryOxide_GeneratorFree_Pool_2000_20260527\778261.cif,D:\CGCNN\MP_Formation_Full_CGCNN_20260524\778261.cif
