candidate_id,cif_path,cif_exists,cif_sha256,formula,reduced_formula,m_element,chemical_group,alignn_formation_energy_eV_atom,alignn_uncertainty_eV_atom,uncertainty_eV_atom,uncertainty_source,second_model_energy_eV_atom,second_model_uncertainty_eV_atom,absolute_model_disagreement_eV_atom,second_model_interval_hit_score,second_model_rank,target_label,alignn_u,alignn_position_class,alignn_is_edge,alignn_is_core_middle,gate_rank,gate_round,greedy_rank,greedy_round,structure_fingerprint_sha256,structure_fingerprint_definition,structure_matcher_cluster,structure_matcher_cluster_size,fingerprint_cluster,fingerprint_cluster_size,fingerprint_cluster_kind,nearest_pool_candidate_id,nearest_pool_fingerprint_distance,nearest_historical_dft_candidate_id,nearest_historical_dft_fingerprint_distance,previous_dft_nearby_status,generator_source,generator_outer_member,generator_inner_member,generator_source_verified,historical_dft_candidate,correction_available,correction_sample_n,correction_median_delta_eV_atom,corrected_score_eV_atom,distance_to_target_eV_atom,corrected_center_distance_eV_atom,corrected_in_target_interval,corrected_u,corrected_position_class,corrected_is_edge,corrected_is_core_middle,corrected_rank,space_group_number,space_group_symbol,min_interatomic_distance,volume_per_atom
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_0.cif,True,57a5b51ba22dc8a84871a0f9bb66f23775068042c8b19ff61200521550d95209,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-1.03376483917,,0.47544819206,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.42487800121,0.47544819206,0.391113162041,0.0492213076604,479,0,7.16396975517,F,True,False,559,35,503,32,a94146a5cdcf366cf1c00dc9b357109e9baa4236e72a3f8fe15807d7915fbcdd,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_003,30,FP_025,8,recurring_density_cluster,job_124_Ni_fe_-0.888_n4_generated_crystals_cif__gen_0,0.163031182474,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.519416187468,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_194_Ni_fe_-1.199_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_194_Ni_fe_-1.199_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-1.03376483917,0.986235160828,1.06623516083,False,7.16396975517,F,True,False,499,12,C2/m,1.874459,10.01998
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_1.cif,True,3edb8556431796cc38091ca54ee6ca51eef44319430179a149ee662106c2abbb,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-0.962997198105,,0.473135967353,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.40802454948,0.473135967353,0.445027351379,0.0465481882395,485,0,7.60626751184,F,True,False,283,18,544,34,8bd228ec35984e44a0f96ad26940091c149ae7d1c6e7698a35372ad5ed581294,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_017,1,FP_SINGLETON_112,1,hdbscan_noise_singleton,job_169_Al_fe_-0.916_n4_generated_crystals_cif__gen_1,0.966899754195,job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_1,1.36559760904,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_194_Ni_fe_-1.199_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_194_Ni_fe_-1.199_n4/generated_crystals_cif.zip,gen_1.cif,True,False,False,0,0,-0.962997198105,1.05700280189,1.1370028019,False,7.60626751184,F,True,False,630,8,Cm,1.823123,10.007348
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_2.cif,True,cb8a52e5852eb3ee42bce0ac87bba841c9cd2281ca6bcc7b1059203f85e7a352,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-1.03268504143,,0.529173785769,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.39419484138,0.529173785769,0.361509799957,0.0497058721551,473,0,7.17071849108,F,True,False,627,40,491,31,ee288496bf7740bdc13bf04d5c0c3a10561c45e02c8ece67eeb0423e2ff5ecba,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_003,30,FP_025,8,recurring_density_cluster,job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_3,0.236203047283,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.548341407943,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_194_Ni_fe_-1.199_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_194_Ni_fe_-1.199_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-1.03268504143,0.987314958572,1.06731495857,False,7.17071849108,F,True,False,504,12,C2/m,1.868736,9.928866
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_0.cif,True,6711b2d09265927f8dd4f2dcb5ff12e7a93a2838e8724ce75f30b23b5c28d749,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-1.95347952843,,0.428887195681,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.21086549759,0.428887195681,0.257385969162,0.143163429551,106,0,1.41575294733,F,True,False,243,16,239,15,050035932e81e0f85a3bb891cd660eb5d934b1d4c60b6aade8491a8abb37cd75,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_017,5,FP_043,10,recurring_density_cluster,job_164_Mn_fe_-1.449_n4_generated_crystals_cif__gen_1,0.328256315945,job_083_Cr_fe_-0.935_n4_generated_crystals_cif__gen_1,0.418761247141,same_fingerprint_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_195_Mn_fe_-1.284_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_195_Mn_fe_-1.284_n4/generated_crystals_cif.zip,gen_0.cif,True,False,True,3,0.176542943114,-1.77693658531,0.243063414687,0.323063414687,False,2.51914634179,F,True,False,202,5,C2,1.925366,10.543901
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_1.cif,True,b4526c40789404074bdcbfd3c02b700226152c7f23937aaaff2e9efab56d90db,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-2.02343964577,,0.386525691518,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.21816539764,0.386525691518,0.194725751877,0.156586188991,48,1,0.978502213955,E,True,False,149,10,137,9,f68574fd77f8fd7a2ac81a41b3651097c6b612219835b056a85e913bb79ae352,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_004,35,FP_011,18,recurring_density_cluster,job_061_Mn_fe_-1.231_n4_generated_crystals_cif__gen_0,0.0934734999496,job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3,0.260840917061,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_195_Mn_fe_-1.284_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_195_Mn_fe_-1.284_n4/generated_crystals_cif.zip,gen_1.cif,True,False,True,3,0.176542943114,-1.84689670265,0.173103297347,0.253103297347,False,2.08189560842,F,True,False,129,2,P-1,1.918747,10.811829
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_3.cif,True,1f9b48d310b4849da4b3709ad71c2a68e349a9712d375961b7a5c28e6c8847fa,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-2.01524710655,,0.426178586895,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.21898436546,0.426178586895,0.203737258911,0.143273500406,105,0,1.02970558405,F,True,False,197,13,96,6,956141e7ec2662ab7eb21bb12b4a9d3561a9d132af3d43f8d3cc2b4f20608509,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_004,35,FP_011,18,recurring_density_cluster,job_224_Mn_fe_-1.419_n4_generated_crystals_cif__gen_3,0.18803936731,job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3,0.32936691537,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_195_Mn_fe_-1.284_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_195_Mn_fe_-1.284_n4/generated_crystals_cif.zip,gen_3.cif,True,False,True,3,0.176542943114,-1.83870416344,0.181295836562,0.261295836562,False,2.13309897851,F,True,False,147,1,P1,1.918419,10.855944
job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_1.cif,True,9fb0028a1a629ecf5ea4018d36ef1eeab01e3bd13874ebf591bbc42802f51dc8,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.10883450508,,0.319453378857,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.10091567039,0.319453378857,0.00791883468628,0.197742654783,2,1,0.444784343243,C,False,True,128,8,1,1,15f0e75eb5eaadb5aaa905101e815cf7dc1bbd6a178c59d64fd6521b6402c749,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_018,1,FP_067,5,recurring_density_cluster,job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_3,0.709461308551,job_006_Mn_fe_-1.347_n4_generated_crystals_cif__gen_1,1.10055900725,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_196_Cr_fe_-0.819_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_196_Cr_fe_-0.819_n4/generated_crystals_cif.zip,gen_1.cif,True,False,True,5,-0.102418564162,-2.21125306924,0.031253069243,0.111253069243,False,-0.195331682771,A,True,False,5,8,Cm,1.811286,10.584864
job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_2.cif,True,bbdf99ca52bba5fd6c1406cfaa3e1803c9f6d857f8576e541919a5265ec3ea7e,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.15016150475,,0.477535565937,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.13777446747,0.477535565937,0.0123870372772,0.132632699266,173,1,0.186490595341,B,True,False,40,3,108,7,988393672e501ddb6dfff5201028ce0715e7b80c139cef8fff597d39b989a5d7,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_008,15,FP_080,4,recurring_density_cluster,job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,0.175703109607,job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,0.175703109607,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_196_Cr_fe_-0.819_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_196_Cr_fe_-0.819_n4/generated_crystals_cif.zip,gen_2.cif,True,False,True,5,-0.102418564162,-2.25258006891,0.072580068908,0.152580068908,False,-0.453625430673,A,True,False,22,1,P1,1.878912,9.772212
job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_196_Cr_fe_-0.819_n4_generated_crystals_cif__gen_3.cif,True,d6d3fa4cc1776b6ea368464a2be8adf6e680a19c765ae08664c838f3e4c31099,Li1 Cr2 O4,LiCr2O4,Cr,LiCr2O4,-2.15105009079,,0.398553083923,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.13016629219,0.398553083923,0.0208837985992,0.158638261994,35,1,0.180936932564,B,True,False,15,1,58,4,c38f59ad6c37acc47a4e26b27433f704de2f2b711714934c058b0e4fe474b3c6,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Cr_008,15,FP_065,4,recurring_density_cluster,job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_3,0.0962091304132,job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,0.400239838968,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_196_Cr_fe_-0.819_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_196_Cr_fe_-0.819_n4/generated_crystals_cif.zip,gen_3.cif,True,False,True,5,-0.102418564162,-2.25346865495,0.073468654952,0.153468654952,False,-0.45917909345,A,True,False,23,1,P1,1.849438,9.700913
job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_0.cif,True,c686c9845d9057685d16ca9bab0e3b055af6a6733771582219d234c30d059635,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-1.92756342888,,0.472073822511,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.21649694443,0.472073822511,0.288933515549,0.130571224656,185,0,1.57772856951,F,True,False,20,2,207,13,304714a579d928c79b446ebe34fa2a647c9035fba7977f6f1fe9ecb746496415,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_007,7,FP_SINGLETON_113,1,hdbscan_noise_singleton,job_089_Ni_fe_-1.410_n4_generated_crystals_cif__gen_3,0.661433989193,job_214_Cr_fe_-0.857_n4_generated_crystals_cif__gen_0,0.82968030366,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_197_Mn_fe_-0.871_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_197_Mn_fe_-0.871_n4/generated_crystals_cif.zip,gen_0.cif,True,False,True,3,0.176542943114,-1.75102048576,0.268979514235,0.348979514235,False,2.68112196397,F,True,False,216,1,P1,1.889368,10.059482
job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_1,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_1.cif,True,aaffeb1a4ca0cc257b602f86e6feb2ac9827ff819555c805f94dd8bfe48f143e,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-1.870652318,,0.454979250967,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.25735545158,0.454979250967,0.386703133583,0.131552167808,179,0,1.9334230125,F,True,False,269,17,243,16,5db6096f521ad0a4787bdbc430c460abcc542e48d014752a8815306abf42d1b3,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_026,1,FP_SINGLETON_114,1,hdbscan_noise_singleton,job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_2,1.15946289602,job_058_Cr_fe_-1.423_n4_generated_crystals_cif__gen_0,1.50422159251,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_197_Mn_fe_-0.871_n4/generated_crystals_cif.zip::gen_1.cif,raw_generations/job_197_Mn_fe_-0.871_n4/generated_crystals_cif.zip,gen_1.cif,True,False,True,3,0.176542943114,-1.69410937489,0.325890625113,0.405890625113,False,3.03681640696,F,True,False,239,156,P3m1,1.801561,10.927151
job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_2.cif,True,8599b3cab4dfec94f2f1dfea5faf5f3dcd1e3f4d485fb778e474d373e48f3e12,Li1 Mn2 O4,LiMn2O4,Mn,LiMn2O4,-2.02712869644,,0.441700715181,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-2.23813152313,0.441700715181,0.211002826691,0.136939063583,137,1,0.95544564724,E,True,False,209,14,66,5,f1b4eef96c321564970a9d8ea791f619e927b73552a2ebda9b225e860fcb1493,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Mn_003,16,FP_054,3,recurring_density_cluster,job_061_Mn_fe_-1.231_n4_generated_crystals_cif__gen_2,0.350522978396,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_1,0.370767291146,same_structurematcher_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_197_Mn_fe_-0.871_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_197_Mn_fe_-0.871_n4/generated_crystals_cif.zip,gen_2.cif,True,False,True,3,0.176542943114,-1.85058575333,0.169414246673,0.249414246673,False,2.0588390417,F,True,False,124,8,Cm,1.926711,10.918835
job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_0.cif,True,910d54934ad4c8b60dc36422b794fa3821940da1a9f05d55f2a4050b085a252b,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-1.05174434185,,0.546348759093,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.39540171623,0.546348759093,0.343657374382,0.0509827043245,461,0,7.05159786344,F,True,False,553,35,464,29,4ee4aff418dd5e59b0a57e1b34a19ad1d7d67bba5d211fb2ac92b0eee969a9f2,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_002,22,FP_059,8,recurring_density_cluster,job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_1,0.155819323131,job_136_Cr_fe_-1.181_n4_generated_crystals_cif__gen_0,0.726609476363,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_198_Ni_fe_-1.023_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_198_Ni_fe_-1.023_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-1.05174434185,0.96825565815,1.04825565815,False,7.05159786344,F,True,False,459,10,P2/m,1.871895,9.779754
job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_2,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_2.cif,True,4066ceeaf82875978396bf1ba8f10319dfce812a580cd9f06372e3404b502815,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-0.997485637665,,0.40029616235,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.4178262949,0.40029616235,0.420340657234,0.0377959413986,500,0,7.3907147646,F,True,False,507,32,530,34,818598755e6186bad64e2c1353c91ed21c9a3a1b0cb6afef9cdee2f9219e8263,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_006,7,FP_041,12,recurring_density_cluster,job_161_Co_fe_-0.850_n4_generated_crystals_cif__gen_2,0.335931455995,job_204_Cr_fe_-0.932_n4_generated_crystals_cif__gen_3,0.560382084857,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_198_Ni_fe_-1.023_n4/generated_crystals_cif.zip::gen_2.cif,raw_generations/job_198_Ni_fe_-1.023_n4/generated_crystals_cif.zip,gen_2.cif,True,False,False,0,0,-0.997485637665,1.02251436233,1.10251436234,False,7.3907147646,F,True,False,565,8,Cm,1.877729,9.720613
job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_3,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_198_Ni_fe_-1.023_n4_generated_crystals_cif__gen_3.cif,True,e95b85e3a1fb88dbd3768ddf069532ac61b11bd646cd7d4b3101d2524611754b,Li1 Ni2 O4,Li(NiO2)2,Ni,Li(NiO2)2,-1.04666292667,,0.518742399401,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-1.45287871361,0.518742399401,0.406215786934,0.0566370126972,421,0,7.08335670829,F,True,False,451,29,472,30,6106464406a8729cd3a3543dff403b3f40ca36bd650ce046279397a0aabf967d,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ni_001,14,FP_052,7,recurring_density_cluster,job_158_Co_fe_-1.333_n4_generated_crystals_cif__gen_2,0.286345898874,job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_2,1.00873861132,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_198_Ni_fe_-1.023_n4/generated_crystals_cif.zip::gen_3.cif,raw_generations/job_198_Ni_fe_-1.023_n4/generated_crystals_cif.zip,gen_3.cif,True,False,False,0,0,-1.04666292667,0.973337073326,1.05333707333,False,7.08335670829,F,True,False,471,12,C2/m,1.877409,10.003047
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_0,D:\CGCNN_Formation_Energy_AL_Archive\experiments\reproducibility\staging\paired_confirmation_server_20260712\EARLY_LiM2O4_ALIGNN_HARD640_m2p18_m2p02_FLAT_20260617\job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_0.cif,True,cae9167f51ab82b4a8c464ef2df5620b8932403526d7fecd4513b8b4deda859d,Li1 Ti2 O4,LiTi2O4,Ti,LiTi2O4,-3.16367006302,,0.503364105691,saved CGCNN MC-dropout sigma; candidate-level ALIGNN uncertainty not available,-3.25490641594,0.503364105691,0.0912363529205,0.00928485056047,556,0,-6.14793789387,A,True,False,357,23,629,40,43e7e26195d5590601d566033ae5d464349e8c3b4468c7187feaf5114e831d74,"Li/M/O role-RDF: six unordered pairs, 0-6 A in 0.2-A bins; scale-free sorted lattice lengths, angles, and normalized volume",SM_Ti_005,11,FP_013,10,recurring_density_cluster,job_160_Ti_fe_-1.290_n4_generated_crystals_cif__gen_3,0.162739874964,job_167_Mn_fe_-0.885_n4_generated_crystals_cif__gen_3,0.510968103982,no_shared_cluster,D:\User\leoluis0705\Documents\xwechat_files\wxid_bbzc35ridmlc22_e97b\msg\file\2026-04\initial_1000_raw_generations.zip::raw_generations/job_199_Ti_fe_-1.428_n4/generated_crystals_cif.zip::gen_0.cif,raw_generations/job_199_Ti_fe_-1.428_n4/generated_crystals_cif.zip,gen_0.cif,True,False,False,0,0,-3.16367006302,0.983670063019,1.06367006302,False,-6.14793789387,A,True,False,495,6,Pm,1.987516,10.970765
